,username,accident_id,created_at,text,len,source
839,muftimenk,1309346365932212225,2020-09-25 04:17:54+00:00,Almighty. Protect us from hypocrisy. Make us honour every word that comes from our mouth. Give us humility to see how far from perfect we are and how badly we need You in our lives. Help us to live lives that glorify You. Help us to realize when we’re being judgemental of others!,280,Twitter for Android
840,muftimenk,1309238630259490817,2020-09-24 21:09:48+00:00,"Know your self-worth. You might feel unwanted &amp; unworthy to one person, but you are priceless to another.  Spend time with those who value you. No matter how good you are to others, there’ll always be that one negative person who criticizes you.  Smile, carry on &amp; do your thing!",287,Twitter for Android
841,muftimenk,1309118579099529218,2020-09-24 13:12:46+00:00,Something you’ve been working on for a while didn’t work out. Don’t throw in the towel. Don’t fret. The Almighty knows the reason. He wants you to move forward. He wants you to let go of what didn’t work out yesterday &amp; trust that He is leading you towards goodness. Keep moving!,283,Twitter for Android
842,muftimenk,1308887112645775360,2020-09-23 21:53:00+00:00,"The future is ahead of you. Stop hankering for what was &amp; what you’ve left behind. Move on! Do not look back! Remember that everything happens for a reason. Review your past, learn the lessons meant for you. Be excited about what’s ahead &amp; what the Almighty has planned for you!",286,Twitter for Android
843,muftimenk,1308683312370790400,2020-09-23 08:23:10+00:00,"Many will promise to do things for you but when it comes to the crunch, they’ll not keep to their word. Try not to depend on people. If you have to, be prepared to be disappointed. Remember, you are what you do, not what you say you’ll do. Rely on no one but the One who made you!",280,Twitter for Android
844,muftimenk,1308535320959430656,2020-09-22 22:35:06+00:00,Hold on to your faith. Stay firm &amp; resolute. Don’t let circumstances sway you like a candle in the wind. Never doubt that the Almighty’s aware of everything that’s going on. Don’t let others create doubts in your mind. He has brought you this far. Do you think He’ll abandon you?,283,Twitter for Android
845,muftimenk,1308420160483713024,2020-09-22 14:57:30+00:00,There’s a blessing when you’re down and at your lowest. The only way you can move is up. Thank the Almighty for it because He will raise you if you seek Him. Keep reaching out to Him and you’ll be amazed by what follows. Your experience and breakthrough will be phenomenal!,273,Twitter for Android
846,muftimenk,1308351915139436545,2020-09-22 10:26:19+00:00,"Don’t be full of pride and arrogance just because you’ve done good deeds. It’s up to the Almighty to accept it, though we must never lose hope in His Mercy. This is the only way to keep our hearts rooted to our faith. So keep doing good, no matter what is going on around you!",276,Twitter for Android
847,muftimenk,1308170253617303553,2020-09-21 22:24:27+00:00,"Nothing lasts. That’s right. Not even the ache in your heart. Everything is transient in this temporary world. So everything that you’re experiencing will give way to something better. The Almighty has promised us. So put Your trust in Him. He decrees everything, lest you forget.",280,Twitter for Android
848,muftimenk,1307986952575041537,2020-09-21 10:16:05+00:00,Don’t waste time trying to change people’s perceptions &amp; opinions of you. Most have already made up their minds. Many have preconceived ideas based on what they’ve heard through the grapevine. Keep doing good. Your work is there for everyone to see. The truth will always prevail!,284,Twitter for Android
849,muftimenk,1307819325789794304,2020-09-20 23:10:00+00:00,"Saying yes is a good thing mostly. But learning how to set boundaries &amp; say no when the need calls for it is key to healthy relationships with others &amp; yourself! Saying yes to everyone leads to stress, being overwhelmed &amp; burned out. So listen to your body &amp; don’t feel guilty!",293,Twitter for Android
850,muftimenk,1307663279532187651,2020-09-20 12:49:55+00:00,"Are you worried about being popular &amp; loved by the masses? If you choose to get closer to the Almighty &amp; live a life according to His Plan, you’ll find yourself walking alone mostly. This is the reality. Don’t be afraid. Don’t worry. Let Him take over as your Guide &amp; Protector!",290,Twitter for Android
851,muftimenk,1307556314407735296,2020-09-20 05:44:53+00:00,"Don’t be daunted by the road ahead. Yes, it may seem long. But the Almighty has it all planned for you. You need to start the journey even if it’s with baby steps. You will pick up speed and your pace will quicken as you move along. Distractions aside, we will all get there!",275,Twitter for Android
852,muftimenk,1307454586664427520,2020-09-19 23:00:39+00:00,"Learn to live with criticism. It’s part of life. In this day and age, you’ll face critics at every turn; everywhere you go. Take it in your stride. Don’t stress over it. If it’s constructive criticism, use it to improve yourself. If it’s destructive, ignore it. Let it go!",272,Twitter for Android
853,muftimenk,1307316571354923010,2020-09-19 13:52:14+00:00,"Even when you feel lonely, you’re never really alone. The Almighty is always there for you. You don't have to live your life alone. He promises never to leave nor forsake you. He is ever faithful. Don't trade Him for anything. Make Him your priority. He will never disappoint!",276,Twitter for Android
854,muftimenk,1307166978029821954,2020-09-19 03:57:48+00:00,"Don’t let anyone belittle you. If you’re not careful, you may start believing their demeaning remarks. This can affect your self-esteem. When someone belittles you, it’s a reflection of them, not you! Never allow people who use words so irresponsibly to sabotage your self-image!",279,Twitter for Android
855,muftimenk,1307024968778215426,2020-09-18 18:33:30+00:00,"Are you feeling tired &amp; discouraged? To get out of the rut, you need to change your mindset. Adopt positive thoughts. Believe that the Almighty wants good for you. He will give you strength &amp; power to overcome. Start moving towards Him. Trust the process &amp; feel the difference.",289,Twitter for Android
856,muftimenk,1306807085645139969,2020-09-18 04:07:43+00:00,"Almighty. We ask You for a heart that’s pure; free from grudges, malice &amp; all things evil. Keep compassion alive in us. Help us refrain from judging others as we’ve not walked in their shoes. Keep our hearts at ease; make us pleased with Your Decree. We ask for Your Mercy always.",284,Twitter for Android
857,muftimenk,1306610389527015424,2020-09-17 15:06:07+00:00,Don’t be disillusioned with life. Not everyone will appreciate what you do for them. Don’t be discouraged as there are many ungrateful people out there. You just have to figure out who’s worth your efforts &amp; who’s merely using you. Focus your energy on what pleases the Almighty.,283,Twitter for Android
858,muftimenk,1306443102455033857,2020-09-17 04:01:22+00:00,"Do you find it hard to forgive those who’ve wronged you? Learn to cultivate a generous &amp; caring spirit. It’ll serve as a reminder of the importance of showing mercy to others. We can be so harsh to each other over small things, but don’t we hope for the Almighty’s Mercy?",275,Twitter for Android
859,muftimenk,1306353098672267267,2020-09-16 22:03:44+00:00,"We care so much for our physical being but how about our soul? It’s the soul that lives on, not our bodies which we so painstakingly look after. Remember, anyone can feed your stomach but only you can feed your soul. Start today by doing what the Almighty has prescribed.",271,Twitter for Android
860,muftimenk,1306223905644974080,2020-09-16 13:30:22+00:00,"We embody what we talk about. If you’re always having a negative mindset, always complaining, doubting, making a big deal of all your problems, then you’re bringing all the wrong things to life. Your words can take you away from your destiny. Think positive. Act positively!",274,Twitter for Android
861,muftimenk,1306106855425536004,2020-09-16 05:45:15+00:00,"Very sadly, we lost a good brother today in Harare, Zimbabwe. Ashraff Bhagoo was shot by armed robbers while responding to a call of help! Our prayers are with him and his family! May the Almighty grant him the loftiest ranks of Paradise. Aameen https://t.co/ZH5PIQQD3v",269,Twitter for Android
862,muftimenk,1306085040984657921,2020-09-16 04:18:34+00:00,"When you decide to move ahead in life, you may need to let go of people from your past. Why? Because they’re normally stuck in a mindset that sees you for who you used to be. They’re not receptive to change. So surround yourself with people who build your future not your past!",277,Twitter for Android
863,muftimenk,1305996013430243334,2020-09-15 22:24:48+00:00,"Don’t curse delays. No matter how much you hate it. It’s human nature to want things to happen when we want them. But the truth is, behind every delay, there's a blessing. Do not regard every delay as negative. Remember, the Almighty knows what we don’t.  So lay your full trust!",279,Twitter for Android
864,muftimenk,1305854873913749504,2020-09-15 13:03:58+00:00,Don’t let life weigh you down. You’ve come this far because the Almighty has a plan for your life. Otherwise you won’t be here. Believe it. Embrace the journey. Don’t see each day as a chore. Treat it as a blessing. Not many get to experience it. Be grateful. Thank Him.,270,Twitter for Android
865,muftimenk,1305716950576828416,2020-09-15 03:55:54+00:00,"Do you know what happiness is? Happiness is a state of mind. Yes. Oftentimes, we expect everything to be perfect for us to be happy. No! Things don’t have to be perfect, but you need only to have peace of mind to achieve it. Be at peace with yourself and happiness will follow.",277,Twitter for Android
866,muftimenk,1305555669093941250,2020-09-14 17:15:02+00:00,"Don’t waste this life. Give it your best because He will open the necessary doors for you to move ahead. He will show you the right way, He will be your light in the dark, your shelter in the storm, your best company in moments of loneliness &amp; He will be your peace even in chaos!",284,Twitter for Android
867,muftimenk,1305360473907396609,2020-09-14 04:19:24+00:00,"Don’t give up on yourself. You’re all you have. No matter how hard it is right now, push forward. That’s what the Almighty wants you to do. It will get better with time. Believe that. One step at a time. One foot in front of the other and before you know it, you’ll get there!",276,Twitter for Android
868,muftimenk,1305277316180905985,2020-09-13 22:48:57+00:00,"Don’t allow one moment, one incident, one mistake, one chapter to define your entire life! It doesn’t work that way. Your hardest times often lead to the greatest moments of your life. You may feel your tests are harder than most but the Almighty tests each one of us differently!",280,Twitter for Android
869,muftimenk,1305105399725555712,2020-09-13 11:25:49+00:00,"Whatever you do, don’t change your behaviour pattern just to gain people’s approval. Remember, most will only like what you do for them. They’re not interested in anything else. If you’re worried about people liking and respecting you, start by liking and respecting yourself!",276,Twitter for Android
870,muftimenk,1304997063466328065,2020-09-13 04:15:20+00:00,"Whenever you feel defeated, remember that the Almighty is the strength in your weakness. Constantly connect with Him in your daily affairs. Always ask Him to protect you from acting out of irrational decisions that lead to bad consequences. Always take a step back when needed!",277,Twitter for Android
871,muftimenk,1304704313802084354,2020-09-12 08:52:03+00:00,People will often try to find fault with what you do &amp; who you are. Faultfinders &amp; accusers are aplenty. Don’t pay any heed to them. Don’t let them into your head. Fill your thoughts with how to get closer to the Almighty. Reject the empty chatter that’s trying to distract you.,286,Twitter for Android
872,muftimenk,1304548114787901441,2020-09-11 22:31:22+00:00,Losing a loved one is never easy; whether sudden or foreseen it’s always heartbreaking. Grief can wreak havoc on our overall well being. That’s why it’s important to stay rooted to the Almighty. Only He can lessen your heartache &amp; comfort you in such times. Seek refuge in Him.,281,Twitter for Android
873,muftimenk,1304401657619451907,2020-09-11 12:49:24+00:00,"Understand that your success will bother some people. In fact, it will offend those who want to control you. They will go out of their way to tarnish your reputation and spread untruths about you. Don’t worry about them. They have no power over you. The Almighty will see to it!",278,Twitter for Android
874,muftimenk,1304270231536312321,2020-09-11 04:07:10+00:00,Almighty. Keep us away from sinful behaviour. Help those who have fallen into less desirable conditions &amp; gone off course to get back to You. Soften their hearts so they may connect with You again through prayer. Constantly remind us that we’re dependent on You &amp; not ourselves!,286,Twitter for Android
875,muftimenk,1304182786501246978,2020-09-10 22:19:41+00:00,Growth can be uncomfortable. Don’t resist it. Embrace it because it’s developing your character. It’s building endurance. It’s getting you prepared for the next stage of your development. Thank the Almighty for choosing you. He’s granting favour for your future. Be grateful!,275,Twitter for Android
876,muftimenk,1304057877766832135,2020-09-10 14:03:20+00:00,"The challenges we face can leave us beaten. Couple it with anxiety, worry, stress etc, even the strongest will feel the effects. Remember, everyone struggles with issues in their lives. Having the right attitude to combat challenges are crucial for mental &amp; emotional health!",279,Twitter for Android
877,muftimenk,1303948979055583234,2020-09-10 06:50:37+00:00,"Give generously. It’s not just about money. Give your time, a smile, a helping hand, be a blessing to someone you meet. Have an attitude that’s filled with mercy &amp; kindness. Do all this without expecting anything in return from people. The Almighty will bless you in abundance!",281,Twitter for Android
878,muftimenk,1303813047442640899,2020-09-09 21:50:28+00:00,You’ve got to believe that your best days are ahead. Right there in front of you. You have to keep going. Never mind where you’ve been. Never mind if it felt like the pits of hell. What’s to come is more important. The Almighty has promised He won’t test us beyond our capacity!,278,Twitter for Android
879,muftimenk,1303611384408743938,2020-09-09 08:29:08+00:00,"Don't engage in sin. When they gossip, backbite etc; make sure you remind them to stop. If they don't take heed, then excuse yourself from such company. Don’t be a leaking bucket &amp; waste your good deeds by remaining in the presence of gossip or engaging in it!",264,Twitter for Android
880,muftimenk,1303468094183084032,2020-09-08 22:59:45+00:00,"Be wary of oppressing others especially when you’re in a position of power. The Almighty is All-Knowing, All-Seeing. You may think you’re getting away with it but wait! Be it in this world or the next or perhaps both, a severe punishment awaits. You’ll never get away scot-free!",278,Twitter for Android
881,muftimenk,1303251566401654787,2020-09-08 08:39:21+00:00,"Be mindful of your reactions. When you’re negative, it will bring about negative consequences. Always choose kindness, love and compassion over anger, pride, jealousy, arrogance and malice. Learn to respond in a positive manner. It will have a huge impact on your life!",269,Twitter for Android
882,muftimenk,1303027143279095814,2020-09-07 17:47:34+00:00,"Do you find yourself facing trial after trial, hardship after hardship? Don’t despair. Bear good patience and keep glorifying the Almighty. He will make a way out for you. From all your trials and tribulations. It’s only a matter of time. Don’t lose hope in His Mercy! Soldier on!",280,Twitter for Android
883,muftimenk,1302826442405875712,2020-09-07 04:30:03+00:00,"Our weakest moments show up the strength of our faith. When the storm hits, what do we do? Is the Almighty the first One we turn to for help? Involve Him from the start. He’s the only One who will help you in your lowest moments. Don’t count on others. They’ll fail you miserably!",280,Twitter for Android
884,muftimenk,1302744130372751361,2020-09-06 23:02:59+00:00,"Don’t use mean words on people. It’s often hurtful or even worse, derogatory. Although people sometimes don’t mean what they say, once spoken, it’ll be hard to retract your words. It’s good practice to always choose your words wisely. Give people the respect they deserve!",272,Twitter for Android
885,muftimenk,1302583999127318528,2020-09-06 12:26:40+00:00,Not everyone will like you. Not everyone will support you. Not everyone will give you the honour you deserve. Don’t let it bother you. That’s life basically. You need to realise that the Almighty is in full control. You don’t need anyone to fulfil your destiny. Only He matters!,278,Twitter for Android
886,muftimenk,1302300723191971841,2020-09-05 17:41:02+00:00,Are you a people pleaser? Do you always need validation from others? Do you live your life based on the opinions of others because you are afraid of disappointing them. Be wary. People will try to mould and shape you into what they want you to be. Learn to say no. Refuse kindly!,279,Twitter for Android
887,muftimenk,1302161975280111617,2020-09-05 08:29:42+00:00,We're graded based on how well we did in our exams. Do you know of those whose success is largely measured by the performance of others? Teachers! Let's appreciate them for choosing such a challenging profession only to contribute to the betterment of mankind. Our unsung heroes!,279,Twitter for Android
888,muftimenk,1302101381873049601,2020-09-05 04:28:55+00:00,Don’t keep blaming others each time something goes wrong. Don’t keep looking for scapegoats. Be mature enough to stop complaining and take full responsibility for everything. Assess the situation and realize your mistake. Learn from it and try no to repeat it. That’s maturity!,277,Twitter for Android
889,muftimenk,1302022031119126530,2020-09-04 23:13:37+00:00,"Stop seeking approval from people. The truth is it’s a never ending process. The more you seek it, the more you’ll want it. You’ll get to a stage where you can’t move on till you get people’s approval. Stop in your tracks! The only approval you need is from the One who made you!",279,Twitter for Android
890,muftimenk,1301828531442405376,2020-09-04 10:24:43+00:00,"Stop allowing people to waste your time. Time is one of the precious gifts from the Almighty. Respect it. If you don’t value your time, others won’t too. So set clear examples. Be disciplined. Finish tasks on time! Don’t be late for meetings! And don’t forget to pray on time!",276,Twitter for Android
891,muftimenk,1301668725347831808,2020-09-03 23:49:42+00:00,"Almighty. Constantly remind us that we will all be returning to You, without exception; that our lives can end in a heartbeat. Young or old, when it’s time to go, we go. Help us make the best of our time here to prepare for what’s to come. The eternal, the everlasting. Aameen.",277,Twitter for Android
892,muftimenk,1301531268673400833,2020-09-03 14:43:30+00:00,"Do you have a heavy heart that’s filled with worry &amp; cares of this world? Learn to let things go bit by bit, especially those things which you can’t control. The Almighty is the best Disposer of all your affairs. Learn to trust him unequivocally. Peace will reign in your heart!",282,Twitter for Android
893,muftimenk,1301373108255891456,2020-09-03 04:15:02+00:00,How often do you stop and think of just how blessed you are? The constant desire for more prevents us from being truly content with what we already have. Learn to be grateful for where you are in your life right now. Try it. You will see the difference! Gratitude is key!,271,Twitter for Android
894,muftimenk,1301293981150654464,2020-09-02 23:00:36+00:00,"Don’t be easily impressed by social status, job titles and the likes. Many have these but it has never got them far in life! Why? Because they lack basic human decency. Remember, how you treat people speaks volumes about you. The Almighty’s watching. Don’t shortchange yourself!",278,Twitter for Android
895,muftimenk,1301162037180018691,2020-09-02 14:16:18+00:00,"Have you ever been so engrossed in your problems that you think you’re the only one facing it? Remember, there’s a reason why things happen the way they do. The Almighty has a plan for everything that you experience. Sooner or later, you’ll see the light of day &amp; thank Him!",278,Twitter for Android
896,muftimenk,1301046054452899843,2020-09-02 06:35:26+00:00,"Stop beating yourself when things happen. Focus more on the positives. You have to stop comparing yourself to others. Be kind to yourself. We all make mistakes. Consider them as learning opportunities. Above all, be patient with yoursel. It’s a quality endeared by the Almighty!",278,Twitter for Android
897,muftimenk,1300817510334435337,2020-09-01 15:27:17+00:00,"Are you spiritually arrogant? Do you think that those who are not on your level are doomed and not even worth reaching out to and helping them out! Always remember, we all started somewhere. No one became pious overnight! Let your knowledge soften your heart not harden it!",273,Twitter for Android
898,muftimenk,1300645575893938179,2020-09-01 04:04:04+00:00,"No matter how sad or low you feel, don’t opt for a temporary high by going against what the Almighty has prescribed. It is foolish, it won’t last and you’ll end up feeling worse as a result. It will rob you of your inner peace and you’ll incur His Wrath. It’s just not worth it!",278,Twitter for Android
899,mizi_wahid,1452823937184763905,2021-10-26 02:26:33+00:00,"Every new day is a chance for us to make better decisions than the ones we made yesterday. Opportunities to correct a wrong, to quit a bad habit, to mend relationships, &amp; to lead a healthier life.

Where you will be a year from now, will be based on the decisions you make- today.",284,Twitter for iPhone
900,mizi_wahid,1452790237499822084,2021-10-26 00:12:38+00:00,RT @Julian: Working hard for a long time without asking what are the better things to be working on is a hidden form of laziness.,129,Twitter for iPhone
901,mizi_wahid,1452590495188729860,2021-10-25 10:58:56+00:00,"If you are feeling fear and constant worry, I want you to always remember, that the God you pray to is greater than the giants you face.

🤲🏻 Always be praying",158,Twitter for iPhone
902,mizi_wahid,1452421521318703105,2021-10-24 23:47:30+00:00,https://t.co/UVqp3EP3iS,23,Twitter for iPhone
903,mizi_wahid,1452251478123585547,2021-10-24 12:31:48+00:00,@shukrihariri 🖤🖤,16,Twitter for iPhone
904,mizi_wahid,1452249140444995588,2021-10-24 12:22:31+00:00,https://t.co/kCOgZjbYJP,23,Twitter for iPhone
905,mizi_wahid,1452249132098375683,2021-10-24 12:22:29+00:00,"This world would NOT be a better place without you.

I may not know you by name, or where you come from, or what’s your story.

But I care enough to write this with you in mind. No matter how dark things get, &amp; I know how dark it CAN get.. remember this..",259,Twitter for iPhone
906,mizi_wahid,1452249130152169480,2021-10-24 12:22:28+00:00,"Cos I don’t have the perfect words. And I hold no guarantees.. 

But hang in there, for one more day. Get past tonight. And then live to make it for another day. Hope is always there, even when you can’t see it 🤍..

There is one other thing though that I’d like you to know..",275,Twitter for iPhone
907,mizi_wahid,1452249128067551233,2021-10-24 12:22:28+00:00,"If you’re in a dark place in your life at the moment, and nothing feels right anymore💔

My only request is that you do not give up on yourself.

Hold on for just another day, another night. That’s all I’m asking..",213,Twitter for iPhone
908,mizi_wahid,1451550300813201409,2021-10-22 14:05:34+00:00,"3. And lastly, to remember that God is more ready to forgive you, than you are to forgive yourself.

His Mercy is vast and abounding ❤️ He is The All-Pardoning God, and He loves to pardon. So please, pardon yourself. It will take time. But embracing His love, helps tremendously🤍",279,Twitter for iPhone
909,mizi_wahid,1451550299181621254,2021-10-22 14:05:34+00:00,"2. To cease from judging others for their faults &amp; wrongdoings so ruthlessly. As mentioned, none of us are perfect.

If you find no wrong to curse someone for a sin they did to eternal damnation, we need to change that, lest we judge ourselves the same way too. Unforgivable.",279,Twitter for iPhone
910,mizi_wahid,1451550297520685062,2021-10-22 14:05:34+00:00,"Here are some tips to get us started on this arduous but necessary journey towards forgiving ourselves 🤍:

1. The remorse we feel must be accompanied with a plan &amp; a commitment. A discipline to never going back to our old ways &amp; habits. Ever.",250,Twitter for iPhone
911,mizi_wahid,1451550295742316547,2021-10-22 14:05:33+00:00,"“How do we forgive ourselves?” is probably a tougher question to ask than “how do we forgive others?”

Probably because we know how much we despise the actions we did, &amp; as a result, we hate ourselves every day because of it.

Self-hate, will not help us achieve self-forgiveness.",284,Twitter for iPhone
912,mizi_wahid,1451550293989085193,2021-10-22 14:05:33+00:00,"We’re upset with ourselves. We’ve disappointed the ppl who matter. But we are remorseful &amp; have ceased. In fact, we may even have been forgiven by those we offended.

But.. the guilt remains. And it’s weighing heavily on our hearts, every day.

The missing piece: Self-forgiveness",284,Twitter for iPhone
913,mizi_wahid,1451550291950669831,2021-10-22 14:05:32+00:00,"As humans, we are fallible, imperfect, &amp; weak. We make mistakes that we’re not proud of, we commit sin &amp; wrongdoing, &amp; we falter, &amp; hurt ppl we love.

And when we do, &amp; wish to repent &amp; change, we’ll be held back by the burden of utter guilt that we carry.

We can’t move on..",300,Twitter for iPhone
914,mizi_wahid,1451455094411517954,2021-10-22 07:47:15+00:00,"What is the biggest obstacle in life you’ve overcome so far?

I get a lot of DMs daily from ppl who are going through a hard time. But I know that all of them will rise above those challenges eventually &amp; thrive.

If you’ve done it before, share your story. It may inspire others.",284,Twitter for iPhone
915,mizi_wahid,1451413109646626827,2021-10-22 05:00:25+00:00,@bites786 Aameen. Thank you so much,35,Twitter for iPhone
916,mizi_wahid,1451369766598299648,2021-10-22 02:08:12+00:00,"Whatever your dreams are, &amp; no matter how long you’ve had to put it off due to your multiple responsibilities  or setbacks, I’d like you to know that it’s never too late for you to begin.

Every day you wake up is another blessing.. another chance.

Seize your blessing, today ✊🏻",283,Twitter for iPhone
917,mizi_wahid,1451151102368382978,2021-10-21 11:39:18+00:00,"God’s timing is perfect 🤍

He loves us enough to be “late”.

He loves us so much that blessings come early; “unexpectedly”, &amp; “out of the blue”.

When we find ourselves frustrated, keep the trust &amp; keep the faith. Because every moment in the end will be 100% worth the wait.",282,Twitter for iPhone
918,mizi_wahid,1450824397321760768,2021-10-20 14:01:05+00:00,"A kind heart that gives, sometimes years to be appreciated. But the yearning decreases, when it recognises that it had nothing to give in the first place - for all that it had “earned”, were in fact blessings, bestowed by The Ultimate Giver and Provider 🤍🤍🤍",257,Twitter for iPhone
919,mizi_wahid,1450651883496824834,2021-10-20 02:35:35+00:00,"I'm discussing “Feeling Under-Appreciated as a Giver” with Hana Ismail. Today, 20 Oct at 8:30 PM SGT in @clubhouse. Join us! https://t.co/JlMJtopwlw",148,Twitter for iPhone
920,mizi_wahid,1450612020407980035,2021-10-19 23:57:11+00:00,"Stop feeling sad that you're not who you want to be yet, and instead be glad that at least you're not who you were in the past. 

Change your perspective,
change your life.",172,Twitter for iPhone
921,mizi_wahid,1450612018734526470,2021-10-19 23:57:10+00:00,"If you've been living in frustration lately, then maybe a slight shift of your perspectives may start to change things around for the better.

Instead of looking at how far you still are from achieving your dreams, look at how far you've come.",243,Twitter for iPhone
922,mizi_wahid,1450291845364215813,2021-10-19 02:44:55+00:00,@dazhan14 thanks man,20,Twitter Web App
923,mizi_wahid,1450291808320114693,2021-10-19 02:44:46+00:00,@maiwaaa_ happy birthday to you,31,Twitter Web App
924,mizi_wahid,1450077816876269575,2021-10-18 12:34:27+00:00,@akeeperofsecret When will I get the cake?,42,Twitter for iPhone
925,mizi_wahid,1450068256136462339,2021-10-18 11:56:27+00:00,"38 today 🎁 

Life is short. Make the most out of it. If building something makes you happy, then do it. If helping people makes you happy, then do it.

No matter what, always be kind. It’s too short to be making enemies. Avoid jumping to conclusions. And think well of others 🤍",277,Twitter for iPhone
926,mizi_wahid,1450067401706405889,2021-10-18 11:53:04+00:00,"RT @youmdaily: 📌 New YOUM Webinar! 🤩

This Rabiul Awwal, let’s learn about our beloved Prophet and his qualities, his humility, his time as…",140,Twitter for iPhone
927,mizi_wahid,1449607536617791493,2021-10-17 05:25:43+00:00,"I write to express my thoughts &amp; feelings on matters I feel strongly about 
I write to share my experiences, interactions with people, and their stories
I write to relate through common challenges we all face
I write to connect with ppl at a personal level
I write to inspire hope",284,Twitter Web App
928,mizi_wahid,1449607534923304963,2021-10-17 05:25:43+00:00,"I write to express
I write to share
I write to relate
I write to connect
I write to inspire",91,Twitter Web App
929,mizi_wahid,1449594318973325312,2021-10-17 04:33:12+00:00,@jalilword haha,15,Twitter Web App
930,mizi_wahid,1449594222567301120,2021-10-17 04:32:49+00:00,@PujanggaMalam nooo,19,Twitter Web App
931,mizi_wahid,1449594020506734601,2021-10-17 04:32:01+00:00,@MissArifah Alhamdulillah,25,Twitter Web App
932,mizi_wahid,1449593930622799874,2021-10-17 04:31:39+00:00,@lemonsaltmum amazing 👏,23,Twitter Web App
933,mizi_wahid,1449284854298804233,2021-10-16 08:03:30+00:00,"Be patient and remain calm. When problems arise address them objectively, no matter how tempting it is to lose your cool.

If you can handle the stress of your wedding, it’s a great sign of your ability to deal with bigger issues together in the future, insyaAllah.

All the best!",280,Twitter for iPhone
934,mizi_wahid,1449284851404722176,2021-10-16 08:03:29+00:00,"6. Some close friends and family members can be a huge help sometimes. Identify who you’d like to assist you on the big day to get some key tasks managed so you can focus on your solemnisation.

Your wedding should be a pleasant &amp; happy occasion, not a stressful one.",271,Twitter for iPhone
935,mizi_wahid,1449284849609576448,2021-10-16 08:03:29+00:00,"4. Consult key family members out of respect, and for some of you, you may actually need to involve them.

5. 3 months away from your wedding, might be a good idea to have weekly meetings with your partner to go through any new issues that may have come up.",257,Twitter for iPhone
936,mizi_wahid,1449284847705288706,2021-10-16 08:03:28+00:00,"1. Plan ahead of time. The earlier you research and collate all the info you need for the best locations, venues, deals, and packages, the better.

2. Decide on a budget now that you have a rough idea of what your total costs will look like.

3. Work towards that goal. #savings",278,Twitter for iPhone
937,mizi_wahid,1449284845947875331,2021-10-16 08:03:28+00:00,"And then there’s money. Fear of not having enough. Working overtime, or double jobs, leading to fatigue, which then opens the door to more unnecessary fights.. and on and on and on..

Here are some tips for couples to consider to reduce the stress they’re facing:",263,Twitter for iPhone
938,mizi_wahid,1449284843934650374,2021-10-16 08:03:27+00:00,"Sometimes they’re stressed because of the last minute changes to their event. Sometimes it’s their inability to decide on a matter fast enough.

And sometimes it’s due to outside interference &amp; influence, like family who add on to the pressure of needing to keep everyone happy.",282,Twitter for iPhone
939,mizi_wahid,1449284841854287877,2021-10-16 08:03:27+00:00,"When I speak to couples who are weeks away from their solemnisation, many of them admitted that since they got engaged, and as their impending wedding day is around the corner, they have argued A LOT more than usual.

Both parties are feeling the stress of the big day..",270,Twitter for iPhone
940,mizi_wahid,1448968953166925826,2021-10-15 11:08:13+00:00,"""If Allah knows of [any] good in your hearts, He will give you [something] better than what was taken from you, and He will forgive you; and Allah is Forgiving and Merciful.""

Quran 8:70

Keep having a good heart dear friends 🤍 no matter how difficult it gets. You’ll be rewarded",279,Twitter for iPhone
941,mizi_wahid,1448795930946203659,2021-10-14 23:40:41+00:00,"The thing about toxic r’ships that’s hard to understand is that the people who are constantly harbouring on hate will suddenly say you’re being petty &amp; holding a grudge, when in reality all you’re doing is setting healthy boundaries.

No drama.
Never let the 🌍 turn you toxic too",283,Twitter for iPhone
942,mizi_wahid,1448459266487046144,2021-10-14 01:22:54+00:00,"Release grudges &amp; forgive. God will take care of your enemies.

The sooner we let go of all the unfair treatments &amp; hurtful actions that were done unto us, the freer we will be. God will lift us up the ranks &amp; bless us w more peace, &amp; an abundance of goodness we’d never expect🤍",294,Twitter for iPhone
943,mizi_wahid,1448459264201162754,2021-10-14 01:22:54+00:00,"Always be conscious of your heart’s present state. Is it always angry, envious, &amp; spiteful?

The state of our ❤️ will determine how we perceive life, how we judge &amp; treat others &amp; our long-term happiness.

Never allow our eyes to be clouded by blind hatred. Try eventho it’s hard.",292,Twitter for iPhone
944,mizi_wahid,1448427950341124096,2021-10-13 23:18:28+00:00,@aidaazlin_ Happy birthday 🎈,28,Twitter for iPhone
945,mizi_wahid,1448264514240061449,2021-10-13 12:29:02+00:00,"RT @safiyahjibril: Currently reading by @mizi_wahid 
I hope I will feel much better after this. More calm. Accept whatever happen in my lif…",140,Twitter for iPhone
946,mizi_wahid,1448264384204005385,2021-10-13 12:28:31+00:00,"RT @an_nrhdyh: There is a blessing in every delay. 
Surrendering is not about giving up; it’s about letting go. 
Allow them to flow into ur…",140,Twitter for iPhone
947,mizi_wahid,1448076895598297091,2021-10-13 00:03:30+00:00,Try these out and let me know if they work. I’d also love to hear your routines and best practices below 👇 hopefully others will benefit as well. Have a lovely day my friends 😃,176,Twitter for iPhone
